0.00125	0.00125	-7.37697e-06	8.41357e-05	1
0.00375	0.00125	-7.377e-06	0.000113609	1
0.00625	0.00125	-7.37701e-06	9.28509e-05	1
0.00875	0.00125	-7.37703e-06	0.000118841	1
0.01125	0.00125	-7.37705e-06	0.000130061	1
0.01375	0.00125	-7.37708e-06	0.000151703	1
0.01625	0.00125	-7.37711e-06	0.0001661	1
0.01875	0.00125	-7.37714e-06	0.000181326	1
0.02125	0.00125	-7.37717e-06	0.000190901	1
0.02375	0.00125	-7.37721e-06	0.000197924	1
0.02625	0.00125	-7.37725e-06	0.000199535	1
0.02875	0.00125	-7.37728e-06	0.000197077	1
0.03125	0.00125	-7.37732e-06	0.000189343	1
0.03375	0.00125	-7.37736e-06	0.000176975	1
0.03625	0.00125	-7.37739e-06	0.000159714	1
0.03875	0.00125	-7.37742e-06	0.00013811	1
0.04125	0.00125	-7.37744e-06	0.000112429	1
0.04375	0.00125	-7.37746e-06	8.33632e-05	1
0.04625	0.00125	-7.37748e-06	5.15393e-05	1
0.04875	0.00125	-7.37748e-06	1.75859e-05	1
0.05125	0.00125	-7.37748e-06	-1.75859e-05	1
0.05375	0.00125	-7.37748e-06	-5.15393e-05	1
0.05625	0.00125	-7.37746e-06	-8.33632e-05	1
0.05875	0.00125	-7.37744e-06	-0.000112429	1
0.06125	0.00125	-7.37742e-06	-0.00013811	1
0.06375	0.00125	-7.37739e-06	-0.000159714	1
0.06625	0.00125	-7.37736e-06	-0.000176975	1
0.06875	0.00125	-7.37732e-06	-0.000189343	1
0.07125	0.00125	-7.37728e-06	-0.000197077	1
0.07375	0.00125	-7.37725e-06	-0.000199535	1
0.07625	0.00125	-7.37721e-06	-0.000197924	1
0.07875	0.00125	-7.37717e-06	-0.000190901	1
0.08125	0.00125	-7.37714e-06	-0.000181326	1
0.08375	0.00125	-7.37711e-06	-0.0001661	1
0.08625	0.00125	-7.37708e-06	-0.000151703	1
0.08875	0.00125	-7.37705e-06	-0.000130061	1
0.09125	0.00125	-7.37703e-06	-0.000118841	1
0.09375	0.00125	-7.37701e-06	-9.28509e-05	1
0.09625	0.00125	-7.377e-06	-0.000113609	1
0.09875	0.00125	-7.37697e-06	-8.41357e-05	1
0.00125	0.00375	-5.53905e-06	-3.42065e-05	-1
0.00375	0.00375	-5.53903e-06	-3.14577e-06	-1
0.00625	0.00375	-5.53904e-06	7.33961e-05	-1
0.00875	0.00375	-5.53906e-06	0.0001028	-1
0.01125	0.00375	-5.53908e-06	0.000136174	-1
0.01375	0.00375	-5.5391e-06	0.000160112	-1
0.01625	0.00375	-5.53913e-06	0.000180214	-1
0.01875	0.00375	-5.53916e-06	0.000196695	-1
0.02125	0.00375	-5.53919e-06	0.00020784	-1
0.02375	0.00375	-5.53923e-06	0.000215165	-1
0.02625	0.00375	-5.53926e-06	0.000216786	-1
0.02875	0.00375	-5.5393e-06	0.000213738	-1
0.03125	0.00375	-5.53934e-06	0.000205	-1
0.03375	0.00375	-5.53937e-06	0.000191225	-1
0.03625	0.00375	-5.5394e-06	0.000172178	-1
0.03875	0.00375	-5.53943e-06	0.000148485	-1
0.04125	0.00375	-5.53945e-06	0.000120468	-1
0.04375	0.00375	-5.53947e-06	8.89307e-05	-1
0.04625	0.00375	-5.53948e-06	5.45856e-05	-1
0.04875	0.00375	-5.53949e-06	1.84663e-05	-1
0.05125	0.00375	-5.53949e-06	-1.84663e-05	-1
0.05375	0.00375	-5.53948e-06	-5.45856e-05	-1
0.05625	0.00375	-5.53947e-06	-8.89307e-05	-1
0.05875	0.00375	-5.53945e-06	-0.000120468	-1
0.06125	0.00375	-5.53943e-06	-0.000148485	-1
0.06375	0.00375	-5.5394e-06	-0.000172178	-1
0.06625	0.00375	-5.53937e-06	-0.000191225	-1
0.06875	0.00375	-5.53934e-06	-0.000205	-1
0.07125	0.00375	-5.5393e-06	-0.000213738	-1
0.07375	0.00375	-5.53926e-06	-0.000216786	-1
0.07625	0.00375	-5.53923e-06	-0.000215165	-1
0.07875	0.00375	-5.53919e-06	-0.00020784	-1
0.08125	0.00375	-5.53916e-06	-0.000196695	-1
0.08375	0.00375	-5.53913e-06	-0.000180214	-1
0.08625	0.00375	-5.5391e-06	-0.000160112	-1
0.08875	0.00375	-5.53908e-06	-0.000136174	-1
0.09125	0.00375	-5.53906e-06	-0.0001028	-1
0.09375	0.00375	-5.53904e-06	-7.33961e-05	-1
0.09625	0.00375	-5.53903e-06	3.14577e-06	-1
0.09875	0.00375	-5.53905e-06	3.42065e-05	-1
0.00125	0.00625	-4.91766e-06	6.47587e-05	1
0.00375	0.00625	-4.91768e-06	0.000102757	1
0.00625	0.00625	-4.91769e-06	0.000110997	1
0.00875	0.00625	-4.91771e-06	0.000144635	1
0.01125	0.00625	-4.91773e-06	0.000165521	1
0.01375	0.00625	-4.91776e-06	0.000193487	1
0.01625	0.00625	-4.91779e-06	0.000213785	1
0.01875	0.00625	-4.91783e-06	0.00023374	1
0.02125	0.00625	-4.91787e-06	0.000246983	1
0.02375	0.00625	-4.91791e-06	0.000256555	1
0.02625	0.00625	-4.91795e-06	0.000259248	1
0.02875	0.00625	-4.918e-06	0.00025646	1
0.03125	0.00625	-4.91804e-06	0.000246887	1
0.03375	0.00625	-4.91808e-06	0.000230929	1
0.03625	0.00625	-4.91812e-06	0.000208556	1
0.03875	0.00625	-4.91815e-06	0.000180277	1
0.04125	0.00625	-4.91818e-06	0.0001465	1
0.04375	0.00625	-4.9182e-06	0.000108316	1
0.04625	0.00625	-4.91821e-06	6.65273e-05	1
0.04875	0.00625	-4.91822e-06	2.25284e-05	1
0.05125	0.00625	-4.91822e-06	-2.25284e-05	1
0.05375	0.00625	-4.91821e-06	-6.65273e-05	1
0.05625	0.00625	-4.9182e-06	-0.000108316	1
0.05875	0.00625	-4.91818e-06	-0.0001465	1
0.06125	0.00625	-4.91815e-06	-0.000180277	1
0.06375	0.00625	-4.91812e-06	-0.000208556	1
0.06625	0.00625	-4.91808e-06	-0.000230929	1
0.06875	0.00625	-4.91804e-06	-0.000246887	1
0.07125	0.00625	-4.918e-06	-0.00025646	1
0.07375	0.00625	-4.91795e-06	-0.000259248	1
0.07625	0.00625	-4.91791e-06	-0.000256555	1
0.07875	0.00625	-4.91787e-06	-0.000246983	1
0.08125	0.00625	-4.91783e-06	-0.00023374	1
0.08375	0.00625	-4.91779e-06	-0.000213785	1
0.08625	0.00625	-4.91776e-06	-0.000193487	1
0.08875	0.00625	-4.91773e-06	-0.000165521	1
0.09125	0.00625	-4.91771e-06	-0.000144635	1
0.09375	0.00625	-4.91769e-06	-0.000110997	1
0.09625	0.00625	-4.91768e-06	-0.000102757	1
0.09875	0.00625	-4.91766e-06	-6.47587e-05	1
0.00125	0.00875	-3.70055e-06	2.5026e-05	-1
0.00375	0.00875	-3.70056e-06	6.18743e-05	-1
0.00625	0.00875	-3.70057e-06	9.76445e-05	-1
0.00875	0.00875	-3.70059e-06	0.000131389	-1
0.01125	0.00875	-3.70061e-06	0.000160162	-1
0.01375	0.00875	-3.70063e-06	0.0001879	-1
0.01625	0.00875	-3.70066e-06	0.000209862	-1
0.01875	0.00875	-3.7007e-06	0.000229209	-1
0.02125	0.00875	-3.70073e-06	0.000242393	-1
0.02375	0.00875	-3.70077e-06	0.0002512	-1
0.02625	0.00875	-3.70081e-06	0.000253502	-1
0.02875	0.00875	-3.70084e-06	0.000250197	-1
0.03125	0.00875	-3.70088e-06	0.000240295	-1
0.03375	0.00875	-3.70092e-06	0.000224317	-1
0.03625	0.00875	-3.70095e-06	0.000202128	-1
0.03875	0.00875	-3.70098e-06	0.000174358	-1
0.04125	0.00875	-3.701e-06	0.000141463	-1
0.04375	0.00875	-3.70102e-06	0.00010439	-1
0.04625	0.00875	-3.70104e-06	6.40221e-05	-1
0.04875	0.00875	-3.70104e-06	2.16368e-05	-1
0.05125	0.00875	-3.70104e-06	-2.16368e-05	-1
0.05375	0.00875	-3.70104e-06	-6.40221e-05	-1
0.05625	0.00875	-3.70102e-06	-0.00010439	-1
0.05875	0.00875	-3.701e-06	-0.000141463	-1
0.06125	0.00875	-3.70098e-06	-0.000174358	-1
0.06375	0.00875	-3.70095e-06	-0.000202128	-1
0.06625	0.00875	-3.70092e-06	-0.000224317	-1
0.06875	0.00875	-3.70088e-06	-0.000240295	-1
0.07125	0.00875	-3.70084e-06	-0.000250197	-1
0.07375	0.00875	-3.70081e-06	-0.000253502	-1
0.07625	0.00875	-3.70077e-06	-0.0002512	-1
0.07875	0.00875	-3.70073e-06	-0.000242393	-1
0.08125	0.00875	-3.7007e-06	-0.000229209	-1
0.08375	0.00875	-3.70066e-06	-0.000209862	-1
0.08625	0.00875	-3.70063e-06	-0.0001879	-1
0.08875	0.00875	-3.70061e-06	-0.000160162	-1
0.09125	0.00875	-3.70059e-06	-0.000131389	-1
0.09375	0.00875	-3.70057e-06	-9.76445e-05	-1
0.09625	0.00875	-3.70056e-06	-6.18743e-05	-1
0.09875	0.00875	-3.70055e-06	-2.5026e-05	-1
0.00125	0.01125	-2.46618e-06	-9.56178e-06	1
0.00375	0.01125	-2.46618e-06	3.33129e-05	1
0.00625	0.01125	-2.46619e-06	0.000104051	1
0.00875	0.01125	-2.46621e-06	0.000144066	1
0.01125	0.01125	-2.46624e-06	0.000185252	1
0.01375	0.01125	-2.46627e-06	0.00021914	1
0.01625	0.01125	-2.46631e-06	0.000249002	1
0.01875	0.01125	-2.46635e-06	0.000273894	1
0.02125	0.01125	-2.4664e-06	0.000292515	1
0.02375	0.01125	-2.46645e-06	0.000305655	1
0.02625	0.01125	-2.4665e-06	0.000310783	1
0.02875	0.01125	-2.46655e-06	0.000308968	1
0.03125	0.01125	-2.4666e-06	0.000299326	1
0.03375	0.01125	-2.46665e-06	0.000280974	1
0.03625	0.01125	-2.46669e-06	0.000254885	1
0.03875	0.01125	-2.46673e-06	0.000221038	1
0.04125	0.01125	-2.46677e-06	0.000179891	1
0.04375	0.01125	-2.4668e-06	0.000133208	1
0.04625	0.01125	-2.46681e-06	8.18034e-05	1
0.04875	0.01125	-2.46682e-06	2.7702e-05	1
0.05125	0.01125	-2.46682e-06	-2.7702e-05	1
0.05375	0.01125	-2.46681e-06	-8.18034e-05	1
0.05625	0.01125	-2.4668e-06	-0.000133208	1
0.05875	0.01125	-2.46677e-06	-0.000179891	1
0.06125	0.01125	-2.46673e-06	-0.000221038	1
0.06375	0.01125	-2.46669e-06	-0.000254885	1
0.06625	0.01125	-2.46665e-06	-0.000280974	1
0.06875	0.01125	-2.4666e-06	-0.000299326	1
0.07125	0.01125	-2.46655e-06	-0.000308968	1
0.07375	0.01125	-2.4665e-06	-0.000310783	1
0.07625	0.01125	-2.46645e-06	-0.000305655	1
0.07875	0.01125	-2.4664e-06	-0.000292515	1
0.08125	0.01125	-2.46635e-06	-0.000273894	1
0.08375	0.01125	-2.46631e-06	-0.000249002	1
0.08625	0.01125	-2.46627e-06	-0.00021914	1
0.08875	0.01125	-2.46624e-06	-0.000185252	1
0.09125	0.01125	-2.46621e-06	-0.000144066	1
0.09375	0.01125	-2.46619e-06	-0.000104051	1
0.09625	0.01125	-2.46618e-06	-3.33129e-05	1
0.09875	0.01125	-2.46618e-06	9.56178e-06	1
0.00125	0.01375	-1.85812e-06	9.17597e-05	-1
0.00375	0.01375	-1.85815e-06	0.00013097	-1
0.00625	0.01375	-1.85816e-06	0.000115726	-1
0.00875	0.01375	-1.85819e-06	0.000150147	-1
0.01125	0.01375	-1.85821e-06	0.000168541	-1
0.01375	0.01375	-1.85824e-06	0.000197422	-1
0.01625	0.01375	-1.85827e-06	0.000218763	-1
0.01875	0.01375	-1.85831e-06	0.000239525	-1
0.02125	0.01375	-1.85835e-06	0.000253998	-1
0.02375	0.01375	-1.8584e-06	0.000264024	-1
0.02625	0.01375	-1.85844e-06	0.000267505	-1
0.02875	0.01375	-1.85848e-06	0.000264892	-1
0.03125	0.01375	-1.85853e-06	0.000255381	-1
0.03375	0.01375	-1.85857e-06	0.000239074	-1
0.03625	0.01375	-1.85861e-06	0.000216023	-1
0.03875	0.01375	-1.85864e-06	0.000186732	-1
0.04125	0.01375	-1.85867e-06	0.000151796	-1
0.04375	0.01375	-1.85869e-06	0.000112169	-1
0.04625	0.01375	-1.8587e-06	6.88543e-05	-1
0.04875	0.01375	-1.85871e-06	2.32995e-05	-1
0.05125	0.01375	-1.85871e-06	-2.32995e-05	-1
0.05375	0.01375	-1.8587e-06	-6.88543e-05	-1
0.05625	0.01375	-1.85869e-06	-0.000112169	-1
0.05875	0.01375	-1.85867e-06	-0.000151796	-1
0.06125	0.01375	-1.85864e-06	-0.000186732	-1
0.06375	0.01375	-1.85861e-06	-0.000216023	-1
0.06625	0.01375	-1.85857e-06	-0.000239074	-1
0.06875	0.01375	-1.85853e-06	-0.000255381	-1
0.07125	0.01375	-1.85848e-06	-0.000264892	-1
0.07375	0.01375	-1.85844e-06	-0.000267505	-1
0.07625	0.01375	-1.8584e-06	-0.000264024	-1
0.07875	0.01375	-1.85835e-06	-0.000253998	-1
0.08125	0.01375	-1.85831e-06	-0.000239525	-1
0.08375	0.01375	-1.85827e-06	-0.000218763	-1
0.08625	0.01375	-1.85824e-06	-0.000197422	-1
0.08875	0.01375	-1.85821e-06	-0.000168541	-1
0.09125	0.01375	-1.85819e-06	-0.000150147	-1
0.09375	0.01375	-1.85816e-06	-0.000115726	-1
0.09625	0.01375	-1.85815e-06	-0.00013097	-1
0.09875	0.01375	-1.85812e-06	-9.17597e-05	-1
0.00125	0.01625	-2.12846e-08	7.314e-06	1
0.00375	0.01625	-2.12797e-08	5.9633e-05	1
0.00625	0.01625	-2.12964e-08	0.00012966	1
0.00875	0.01625	-2.132e-08	0.000179536	1
0.01125	0.01625	-2.13531e-08	0.000226564	1
0.01375	0.01625	-2.13929e-08	0.000269942	1
0.01625	0.01625	-2.14402e-08	0.000310294	1
0.01875	0.01625	-2.14938e-08	0.000343372	1
0.02125	0.01625	-2.1552e-08	0.000369961	1
0.02375	0.01625	-2.16146e-08	0.000389872	1
0.02625	0.01625	-2.16796e-08	0.000398703	1
0.02875	0.01625	-2.17454e-08	0.000399065	1
0.03125	0.01625	-2.18107e-08	0.000390314	1
0.03375	0.01625	-2.18742e-08	0.000367982	1
0.03625	0.01625	-2.19325e-08	0.000336035	1
0.03875	0.01625	-2.19858e-08	0.000293092	1
0.04125	0.01625	-2.20302e-08	0.000238966	1
0.04375	0.01625	-2.20657e-08	0.000177446	1
0.04625	0.01625	-2.20898e-08	0.000109136	1
0.04875	0.01625	-2.21023e-08	3.69996e-05	1
0.05125	0.01625	-2.21023e-08	-3.69996e-05	1
0.05375	0.01625	-2.20898e-08	-0.000109136	1
0.05625	0.01625	-2.20657e-08	-0.000177446	1
0.05875	0.01625	-2.20302e-08	-0.000238966	1
0.06125	0.01625	-2.19858e-08	-0.000293092	1
0.06375	0.01625	-2.19325e-08	-0.000336035	1
0.06625	0.01625	-2.18742e-08	-0.000367982	1
0.06875	0.01625	-2.18107e-08	-0.000390314	1
0.07125	0.01625	-2.17454e-08	-0.000399065	1
0.07375	0.01625	-2.16796e-08	-0.000398703	1
0.07625	0.01625	-2.16146e-08	-0.000389872	1
0.07875	0.01625	-2.1552e-08	-0.000369961	1
0.08125	0.01625	-2.14938e-08	-0.000343372	1
0.08375	0.01625	-2.14402e-08	-0.000310294	1
0.08625	0.01625	-2.13929e-08	-0.000269942	1
0.08875	0.01625	-2.13531e-08	-0.000226564	1
0.09125	0.01625	-2.132e-08	-0.000179536	1
